Date,ABT,AAPL,T,BAC,BRK-B,CVX,CSCO,C,KO,COP,XOM,GE,GS,GOOG,HPQ,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,ORCL,PEP,PFE,PG,SLB,VZ,WMT,WFC
20060914,-0.00068353,-0.00040431,0.01195066,0.00066815,0.00155280,-0.00548246,0.00220751,-0.00022655,-0.00075169,-0.01226759,-0.00998004,-0.00168294,0.01031792,-0.00637037,-0.00339271,0.00312744,-0.00224593,-0.00123479,0.00212867,-0.01334142,-0.00142328,0.01366460,0.00494743,-0.00137528,0.00043384,0.00329429,-0.02541272,0.00647017,0.00607561,0.00472888
20060915,0.00683995,-0.00094378,-0.01180952,-0.00912531,-0.00310078,-0.00422639,0.00088106,-0.00203943,0.00050150,-0.00582185,-0.00100806,0.00202293,0.00114891,0.01460468,-0.00198582,0.00571577,-0.01350591,0.00088308,0.00967666,0.01075599,0.00171038,0.01960784,-0.00861538,0.00740231,-0.00563747,0.00218898,0.02131709,-0.00500000,-0.00313129,0.00627549
20060918,-0.01222826,-0.00283401,-0.01426369,0.00628931,-0.00870918,0.01716184,0.00528169,0.00817439,-0.00350877,0.01678704,0.02556340,0.00033647,0.00312400,0.01173514,0.00596930,-0.00839576,0.00684541,0.00582319,-0.00794764,-0.00820918,-0.00739898,-0.00200321,-0.00496586,-0.00837321,0.00436110,-0.00655260,0.04547149,-0.00107681,-0.00246803,-0.00249454
20060919,0.00573132,-0.00162404,0.00117325,0.00491071,-0.01474741,-0.01523948,-0.00350263,0.00225225,-0.00150905,-0.01305433,-0.01197114,-0.00033636,0.00101691,-0.02623647,-0.00113026,-0.00455907,-0.01189802,0.00035088,0.00471254,0.00429185,0.00946101,0.00240867,-0.00748596,0.00448044,0.00130265,0.00677904,-0.01800357,0.00646784,0.00832209,0.00531416
20060920,-0.01230910,0.02019791,0.01953125,0.00888494,0.00764331,-0.01639646,0.02240773,0.00404494,0.00176322,-0.01808987,-0.02124481,0.00471063,0.01968254,-0.01686437,0.01159830,0.01897409,0.00401376,0.00000000,0.00891182,0.00518926,0.01846066,0.01201442,0.11187932,0.00531824,0.00954033,0.01182894,-0.02922490,0.01856480,0.00758421,0.00932836
20060921,-0.00738518,-0.00810524,0.00689655,-0.00484368,-0.00790139,0.01929200,-0.01117318,-0.00313339,-0.00578325,0.01683835,0.01034424,-0.00937709,0.00330012,0.02481108,-0.05173378,-0.02170284,-0.01541976,0.00070151,-0.00860065,0.01488005,0.00027886,-0.01028888,0.00847937,-0.00767918,-0.00902062,0.00179856,0.02505610,0.00630915,-0.00841266,-0.00554529
20060922,-0.00604511,-0.02210315,0.01902588,0.00353982,-0.00621217,-0.00183756,-0.00564972,-0.00493938,-0.00480526,-0.00292227,0.00201410,-0.00135227,0.00223422,-0.00754578,0.00678266,-0.00485692,-0.00638051,-0.00420610,0.00023447,-0.00359066,0.00195149,-0.00879648,-0.03026906,-0.00515907,-0.00173385,0.00107720,-0.00693178,0.00557297,-0.00334896,-0.00247831
20060925,0.00093567,0.03767123,0.01792382,0.01036155,0.00112197,0.00386598,0.01529720,0.01173285,0.00940280,-0.01250488,0.00234506,0.01421801,0.00693541,0.00049532,0.01698887,0.00962934,0.01809691,0.00351989,0.00187529,0.01681682,-0.00166945,0.01089149,0.02485549,0.01227312,0.00651324,0.00789096,-0.00091844,0.01073779,0.01097670,0.00993789
20060926,0.00257069,0.02455446,-0.00403522,0.00960070,0.00992635,0.02273978,0.01162290,0.00289920,0.00553877,0.01978631,0.02105615,0.01602136,-0.00006150,0.00715382,-0.00028802,0.00614058,0.02809633,0.00754121,-0.00023397,0.00561134,-0.00501672,0.00917797,0.01240835,0.00546448,0.00172563,0.00302491,0.01930502,0.01233722,0.00864170,0.00246002
20060927,0.00629371,-0.01546193,-0.02320442,-0.00453858,0.00491439,0.00968263,-0.00638298,-0.00511452,0.00150225,0.01105937,0.01063830,-0.00295664,0.00190652,-0.00970826,-0.00864304,-0.00493442,0.02175125,0.00226284,-0.00117014,0.01938326,0.01540616,0.00869909,-0.01448468,0.00747283,0.00043066,0.00390279,0.04130592,-0.03114421,0.00527241,-0.00766871
20060928,-0.00092657,0.00785238,-0.00641026,0.00542770,-0.00236630,0.00515006,0.00556745,-0.00067054,0.00525000,-0.00287853,0.00485830,0.00395387,0.00595421,0.00163804,0.01656495,-0.00117447,0.01855895,0.00121570,0.00656045,-0.00576203,-0.00800000,-0.00156801,0.00339175,-0.00927175,-0.00387430,-0.00742181,0.00311796,0.00419287,0.00611888,-0.00154560
20060929,0.00486900,-0.00038956,0.00607211,0.00086374,0.00379507,0.00512367,-0.02129472,-0.00536793,-0.00596866,0.01020015,-0.00531829,-0.00492287,-0.00488162,-0.00416274,0.02001144,-0.00065325,-0.00964630,0.00069384,-0.00395717,-0.01188061,-0.00389321,-0.00157048,-0.01408451,-0.00068062,0.00216076,-0.00445077,0.02123985,0.00521921,-0.00977411,0.00154799
20061002,-0.00669128,-0.02753962,-0.01018484,0.00086300,0.00031506,-0.00544911,0.00000000,-0.00359793,-0.00400300,-0.01638407,-0.00145820,0.00560686,0.00895266,-0.00114456,0.02634529,-0.00091515,-0.00649351,0.00225342,-0.00210330,0.00997067,-0.00530430,0.00039324,-0.00457143,-0.01430274,-0.00172488,0.00089413,-0.01792357,0.00034614,-0.01776705,-0.00370943
20061003,-0.01300813,-0.01041945,0.00990854,0.01487390,0.02031496,-0.02439024,0.01871192,0.01218687,0.00125597,-0.04299826,-0.02385202,0.00590357,0.02054212,0.00647668,-0.00628072,-0.00261712,0.00653595,0.00639917,0.01896956,0.00435540,0.00757788,0.00039308,0.01377727,0.00518224,0.00345572,0.00410934,-0.04218320,0.00899654,0.02099151,0.01241080
20061004,-0.00988468,0.01754860,0.00528302,0.00743415,0.00324124,0.01213768,0.02221273,0.01872910,0.00551932,0.01335762,0.01845080,0.01075970,0.01357789,0.02885853,0.01593844,0.01771189,0.01190476,0.00498367,0.00160883,0.00809483,-0.00111421,0.02082515,0.01528879,0.00395257,-0.00301334,0.01672598,0.01294266,0.00925926,0.00174978,0.00367760
20061005,-0.01687663,-0.00729637,-0.01426426,-0.00548176,0.00923077,0.00286379,-0.00125366,-0.00087547,0.00074850,0.01937288,0.01060878,0.00548387,-0.00599295,-0.00935771,-0.00486881,-0.00219157,-0.00160428,-0.01094391,-0.00160624,-0.00516203,-0.01254880,-0.00076982,0.00446180,-0.00205409,-0.01165803,0.00297515,0.01348713,-0.01359157,-0.02292576,-0.00335878
20061006,-0.00338491,-0.00815181,-0.00456969,-0.00508798,0.00000000,-0.00356952,0.00794979,0.00131435,-0.00174520,0.00215517,0.00290698,-0.00417068,0.00082752,0.02110196,-0.00298994,0.00271318,-0.00749866,-0.00069156,-0.01172144,0.00778322,0.01073143,-0.00192604,-0.00333148,-0.00566038,-0.00349498,-0.00680510,-0.00490282,-0.00310024,-0.00201117,-0.00459559
20061009,0.01115963,0.00552412,0.01262433,0.00490092,-0.00274390,-0.00662726,0.00913242,0.00065631,-0.00749251,-0.00918866,-0.01433172,0.00032216,0.01027640,0.02021403,0.00736096,0.01030795,-0.00053967,-0.00294118,0.00534884,0.01144165,0.00000000,-0.00540332,0.01949861,-0.01086769,-0.00876808,-0.00386507,-0.02076368,-0.00276434,-0.00201523,0.00215451
20061010,-0.00335893,-0.01098754,0.01813374,0.00233249,0.01314583,0.01045799,0.00082271,-0.00524705,-0.00805234,0.01223362,0.00980232,0.00386473,0.00795043,-0.00547786,-0.00189445,0.00229563,0.01295896,0.00138817,0.00902151,0.00678733,-0.00083822,-0.00116414,0.01038251,-0.00470875,-0.00353826,-0.00211640,0.01509434,-0.00415800,-0.00201930,-0.00368550
20061011,0.00457390,-0.00785801,0.00593692,-0.01078908,-0.00301750,-0.01249108,0.00287711,-0.00857143,0.00126839,-0.00935673,-0.01003074,-0.00352903,0.00057998,-0.00035158,-0.00162690,0.00000000,0.00000000,0.00207936,0.00229253,0.00983146,0.00866890,-0.00543901,-0.00865333,0.00700894,-0.00976476,-0.00371156,-0.03009382,0.00173974,0.00404676,-0.00154131
20061012,-0.00023964,0.02772088,0.01918111,0.00406330,0.00756659,0.01463679,0.00204918,-0.00399025,-0.00152014,0.02046438,0.01683282,0.00160979,0.01420125,0.00220399,0.01466594,0.00598040,0.02878465,-0.00397717,0.01303751,0.02392211,0.01358470,0.02500000,0.02182215,-0.01583435,0.01344688,-0.00124180,0.00638803,0.01042028,0.00000000,0.00216116
20061013,0.01030681,-0.00318894,0.00000000,0.00234292,-0.01471913,0.00284951,0.00327198,0.00400623,-0.00076123,0.02063247,0.01108968,-0.00675024,0.01291650,-0.00032753,0.01150964,0.01631672,0.00518135,-0.00399306,-0.00225785,-0.00298832,0.01039387,0.00533537,0.00427122,-0.00636492,-0.00221141,-0.00444050,0.01650345,0.00171880,0.00291088,0.00061614
20061016,0.00498221,0.00506532,-0.01809627,-0.01253719,0.00640244,0.01314154,0.00244598,-0.00465529,0.00533266,0.01775930,0.02098236,-0.01165049,0.00744795,-0.01298853,-0.00264620,0.00734287,0.00051546,0.00540352,-0.00882553,0.00027248,0.01299404,0.00265353,-0.00425306,0.00373665,0.00265957,-0.00124888,0.03229260,-0.00034317,-0.00290243,-0.00338670
20061017,0.00047214,-0.01472149,0.00221157,-0.00043039,-0.00302939,-0.00175285,-0.00447336,-0.00200445,-0.01035615,-0.00482643,-0.00607193,0.00000000,-0.01159339,-0.00263189,0.00769435,0.00284161,-0.03297269,0.01768377,0.00547945,-0.01225824,0.00454303,-0.00037807,-0.01868660,-0.00496366,0.00221043,0.00321543,0.00881438,-0.01201510,-0.00067174,0.00772320
20061018,0.01392166,0.00323058,-0.00367782,0.00236814,0.00546946,-0.00509219,-0.01225490,0.00290114,0.00382848,-0.00764783,-0.00344612,0.00000000,-0.00056664,-0.00316185,-0.00131648,0.03289393,0.01012254,0.03134583,-0.01634877,-0.00303365,0.01170524,0.00302572,0.00598477,0.01318368,0.01367446,0.01050570,-0.01730341,0.00000000,0.00134439,0.00889025
20061019,0.00162904,0.05984167,0.02473237,-0.01030928,0.00574192,0.01606071,-0.00082713,-0.00645305,0.02161200,0.01315789,0.00817353,-0.00785855,-0.01406055,0.01609788,0.01423675,0.00047710,-0.00369198,-0.00165180,-0.00715605,-0.01687414,0.00026295,-0.00829563,0.00703083,-0.00597855,-0.01523064,-0.00140969,0.04218968,0.01702571,0.00290893,-0.00182315
20061020,0.01789033,0.01215344,0.02053314,0.00672743,0.00000000,-0.00555845,0.01614238,0.00089586,0.04081633,-0.00426716,-0.00265045,0.00528053,0.00189764,0.07888560,-0.00467897,0.00691464,0.01429328,0.00860357,0.00534759,0.01716376,0.02576236,0.00494297,0.00590763,0.00000000,0.00000000,0.00282336,-0.04148545,0.01571575,0.01829540,-0.00304414
20061023,0.00091303,0.01888680,0.00776562,0.00086225,0.00150240,0.00558952,-0.00488798,0.01409711,0.01147776,-0.00260853,0.00531499,0.00164150,0.02387649,0.04592425,0.01253591,0.01195832,0.00574113,0.00705381,0.00578168,0.01604426,0.00128139,0.00075672,0.00854245,0.00583761,0.00176757,0.00950202,0.01221640,0.00571813,0.03856266,0.00122137
20061024,-0.01436716,-0.00503315,0.00035026,-0.00430756,0.00660066,0.01910717,-0.00368400,-0.00286849,-0.00543735,0.01139548,-0.00046649,-0.00294985,0.01698526,-0.01553725,-0.01083312,-0.00081900,0.00778412,-0.00504968,-0.00528857,0.00272257,0.00511902,-0.00604915,-0.01323452,0.00035174,-0.01676224,-0.00627506,0.02500000,-0.00033445,0.00042194,-0.00609942
20061025,0.00323924,0.00777298,-0.01120448,0.01059918,0.01102832,0.01022669,-0.00205423,0.00796636,0.00356549,0.02198005,0.01602365,0.00525970,0.00407893,0.02807885,-0.00677966,0.00374707,0.00463440,0.00114604,0.00277393,-0.00597339,0.00305577,0.00114112,-0.01448498,0.00685654,0.00628084,0.00403438,0.02472666,0.00769488,-0.00885702,-0.00153421
20061026,-0.00807196,0.00624388,0.00177054,0.00342466,0.02889151,-0.00118104,-0.00411692,-0.00087816,-0.00118427,-0.00867522,0.00857449,-0.00065402,0.02530742,-0.00308261,0.00000000,-0.00314979,0.00256279,-0.00016353,0.01060396,0.00245834,0.00304646,0.00151976,0.00544366,0.00279378,-0.00534998,0.00576520,0.00344714,0.01162019,0.01787234,0.00092194
20061027,-0.00465008,-0.02165714,-0.00530223,-0.00895904,-0.00945559,0.00270270,-0.01942952,-0.00922874,-0.00569125,-0.01057429,-0.00212540,-0.01047120,-0.02436151,-0.02040816,-0.01811499,-0.00854301,-0.03118609,-0.00948642,-0.01003650,-0.01498638,-0.00253100,-0.00037936,-0.03302653,-0.00435313,-0.00224115,0.00104221,-0.02028464,0.00262553,-0.01985786,-0.00307031
20061030,-0.01214669,0.00012436,-0.00852878,0.00408954,0.00723170,-0.01903639,0.00758853,-0.00465735,-0.00238493,-0.02266446,-0.00867184,-0.00033069,0.00570739,0.00288300,0.01203209,0.00814448,0.00791557,-0.00693527,0.00322581,0.01078838,-0.00989597,0.00683112,0.02295633,-0.00017489,-0.00089847,0.00399098,-0.01920187,-0.03076923,-0.02367242,0.00061595
20061031,0.00898558,0.00820691,0.00967742,-0.00085745,0.00947731,0.01219303,0.00962343,0.00066845,-0.00071719,0.00735294,0.00813382,-0.00264638,0.00021827,-0.00037770,-0.00475561,0.00913242,0.00366492,-0.00432325,-0.00022967,0.00000000,-0.00486930,0.00603091,-0.00273673,-0.00139934,-0.02023381,-0.00674041,0.02383384,-0.01722391,-0.00502403,-0.00123115
20061101,-0.00187485,-0.02368032,-0.01419950,-0.00536366,-0.00625889,-0.00339328,-0.00124327,-0.00133601,-0.00167464,-0.00898372,-0.00502360,-0.00597015,-0.02520458,-0.01866118,-0.00477834,-0.00580114,-0.01512780,-0.00334001,-0.01056742,-0.00136836,0.00566572,0.00374672,0.00000000,-0.00140130,-0.00413034,-0.00539412,-0.00798138,-0.00068729,-0.00878156,-0.00061633
20061102,0.00070439,-0.00227388,0.00756212,-0.00064711,-0.00572574,0.01208716,-0.00207469,0.00289855,0.00143781,0.00000000,0.00183599,-0.00533867,0.01292814,0.00515508,0.00080021,-0.00128370,-0.01588983,0.01072386,-0.00069654,0.00438476,-0.00588988,-0.00149309,-0.01097695,-0.00210489,0.00552995,0.00367390,-0.00988937,0.00034388,-0.01129568,-0.00339192
20061103,0.00398874,-0.00873639,-0.00893495,-0.00215843,0.00806219,0.01665265,-0.01164241,-0.00311249,-0.00454654,0.02134089,0.01343922,0.00167729,-0.00143654,0.00402205,-0.00959488,-0.00292124,-0.00376749,-0.00132626,-0.00023234,-0.01909959,-0.00669758,-0.00149533,-0.02663707,0.00035156,-0.00504125,0.00191738,0.02488573,-0.00756274,-0.01590502,0.00371287
20061106,-0.00373919,0.01813769,0.01730977,0.01449275,0.02456441,0.01240900,0.03828355,0.01271186,0.00673077,0.00129438,0.01054852,0.01440054,0.01538206,0.01091564,0.01345533,0.01300832,0.01512696,0.00896414,0.01626772,0.01418637,0.01581950,0.00374392,0.01824401,0.00070286,0.01658222,0.00260960,0.01354476,0.00762037,-0.00068290,0.00955610
20061107,0.00821018,0.01003638,0.00000000,0.00405117,-0.00446055,-0.01225690,0.00648298,0.00506496,0.00238777,-0.00110803,-0.00521921,0.00759327,-0.00697510,-0.00918335,-0.00079660,0.00161962,-0.00106440,0.00427772,-0.00343014,-0.00383982,0.00178708,0.00410295,0.00559910,0.00193152,0.01087449,0.00867604,-0.00537810,-0.00309385,0.00341686,0.00122137
20061108,-0.01209865,0.02409639,0.00212691,0.00339775,0.00616074,0.00860357,0.01046699,0.00197195,-0.00095283,0.02273988,0.02203568,0.00131062,0.00049388,0.00514210,0.00478342,0.00150150,-0.00426212,-0.01048493,0.00321248,0.00853524,-0.03389399,0.00074294,0.00835189,0.00192780,-0.01568803,-0.00120420,0.01982631,-0.00034483,-0.01316686,0.01128393
20061109,-0.03038154,0.01079442,-0.02759109,-0.00190476,-0.00751461,0.01000656,0.06414343,0.00065602,-0.00500715,0.01500362,0.01085362,-0.00818063,-0.02117157,-0.00498947,0.01745570,-0.00184523,-0.01391118,-0.02698675,-0.00846295,0.00163800,-0.03297283,0.00965108,0.00993926,-0.01311877,-0.02914390,-0.00361695,-0.00465938,-0.02035185,-0.01357258,-0.00180941
20061110,0.00291474,-0.00263979,-0.01127683,0.00487701,0.00112170,-0.00942017,0.00112317,0.00043706,-0.00383417,-0.00338379,-0.00246663,-0.00362917,0.01238373,0.00194655,0.01091760,-0.00716349,0.00813890,0.00204186,0.00784314,-0.00299809,0.00572831,-0.00036765,0.01312192,-0.00230415,-0.00515947,-0.00155575,-0.02582728,-0.01443662,0.00163246,-0.00181269
20061113,-0.00702349,0.01479788,0.00036792,-0.00569740,-0.00616246,0.01164125,-0.00224383,0.00109218,-0.00120279,-0.00035740,0.00014545,0.00562914,0.00354237,0.01579559,0.00565698,0.00337484,0.02045210,-0.00526405,0.00114443,0.01312192,0.00786547,0.00367782,0.02104695,-0.01812045,0.00707214,-0.00709834,-0.00149130,0.01036084,-0.00302678,-0.00484262
20061114,0.01146341,0.00770599,-0.00294226,0.00679117,0.00338219,0.00048622,-0.00149925,0.00130919,0.00289017,0.00607794,0.00014543,0.00625617,0.01400916,0.01719227,0.01125032,0.01333797,0.04166667,0.00938887,0.00182899,-0.00566649,0.00995694,-0.00073287,-0.00052854,0.00850371,0.01357678,-0.00087184,0.01709260,0.01202263,0.02872489,0.00608273
20061115,0.01760309,-0.01117647,-0.01512357,-0.00632378,0.00280899,0.00129597,-0.00150150,-0.00544781,0.00216138,0.00835110,0.00479860,0.00589005,0.01446832,0.00537503,-0.02174463,-0.00194575,0.02025316,-0.00033824,-0.00638978,-0.00407056,0.00586198,-0.00366703,-0.00264410,-0.01130248,0.01108545,-0.00122164,0.01811062,-0.00803634,0.00045403,-0.01299879
20061116,0.01066351,0.01856038,-0.00187266,0.00763683,-0.00154062,-0.02006148,0.02067669,0.00372480,0.01054397,-0.02678414,-0.02850941,0.00455433,0.01871213,0.00807025,0.00852934,0.00378440,0.00049628,-0.00016918,0.00849793,0.01389646,0.01139073,0.01177770,-0.00106045,0.00925422,0.00822293,0.00629041,-0.04278846,-0.00422684,0.00499206,0.00735069
20061117,0.00375147,0.00280341,0.02476548,-0.00084211,-0.00182354,0.00792472,-0.00810313,0.00261952,0.00260849,0.00688032,0.00566066,0.00809585,-0.00857895,0.00582779,-0.00896976,0.00365589,-0.01041667,0.01065990,-0.00387156,0.00349368,0.00916710,-0.00218261,0.01910828,0.00773103,0.01721794,0.00538288,0.01071488,0.00282985,-0.00857981,-0.00638492
20061120,0.00186872,0.00722190,0.00000000,0.00084282,0.00379427,0.00212940,0.00668400,-0.00130634,-0.00473037,0.00197806,-0.00888757,-0.00738837,0.01236927,-0.00749815,-0.00155159,-0.00591918,0.00751880,-0.00334840,0.00502972,0.00160686,-0.01090060,0.01640540,0.00104167,0.00356824,-0.00623608,-0.00259067,-0.00099387,-0.00176367,0.00455477,-0.00305998
20061121,-0.00559571,0.02463282,-0.01354815,-0.00336842,0.00265995,0.01405688,-0.01143489,-0.00239808,-0.00095057,0.02386935,0.01330145,-0.00485437,0.01169376,0.02949197,0.00725201,-0.00183213,-0.03134328,-0.00604737,-0.00318471,0.00427807,-0.00787195,0.00107604,0.00000000,0.00088889,-0.00358584,-0.00675325,0.03730725,0.01342756,0.00181365,-0.01043585
20061122,0.00117233,0.01930023,-0.00259837,-0.00147866,0.00335102,-0.00870406,0.00410448,0.00327797,0.00237869,0.00262927,-0.00663717,0.00520325,0.01269891,-0.00321789,-0.00694266,0.00470345,0.00719055,0.00253507,-0.00342309,0.00212993,0.00370272,0.00000000,0.00936524,-0.00035524,0.00584795,0.00592748,-0.00655371,-0.01080893,0.00475221,-0.00744417
20061124,-0.01241218,0.01461632,0.00000000,-0.00126930,-0.00153075,-0.01089431,-0.00260126,-0.00914833,-0.00379687,-0.00314685,-0.00727543,-0.00841152,-0.00342921,-0.00592508,-0.00388400,-0.00182690,-0.00611933,-0.00826028,-0.00664071,-0.00664187,-0.00474308,-0.00537442,-0.00309278,-0.00319829,-0.00805009,-0.00173310,0.00273532,0.00000000,-0.00270270,0.00156250
20061127,-0.01209391,-0.02280912,0.00037216,-0.01186189,-0.00850174,-0.00131514,-0.03874814,-0.00835348,-0.00809909,-0.00157839,0.00134610,-0.00685155,-0.04211391,-0.04009901,-0.02339485,-0.02036147,-0.02668035,-0.00305966,-0.01360074,-0.01845413,-0.01244374,-0.00936599,-0.03464323,-0.01336898,0.00315600,-0.01076389,-0.01123235,-0.01480437,-0.02710027,-0.01029641
20061128,0.00024004,0.02535180,0.00409226,0.00664523,-0.00702839,0.01629630,0.04767442,-0.00665041,0.00288184,0.01124188,0.02330097,-0.00689882,0.02074956,0.00979887,0.00612191,-0.00105091,-0.00158144,0.00494459,-0.00911428,0.00735695,0.00107239,-0.00290909,-0.00107124,0.00505872,0.00269663,0.00351000,0.01606621,0.00465116,0.00232126,-0.00252207
20061129,0.00791937,-0.00010892,0.02074843,0.00574957,-0.00368063,0.01684483,0.00184980,0.00602544,0.00574713,0.02379712,0.02510582,0.00430036,-0.00456981,-0.00990807,0.01322751,0.00187025,0.01214361,0.00339328,0.01014151,0.01081958,0.02035351,0.00619985,0.01286863,0.01060579,0.00089646,0.00227352,0.03593675,0.01424501,0.00370542,0.00979772
20061130,-0.00214286,-0.00152505,0.01234120,-0.00317595,0.01023018,0.01784008,-0.00627770,-0.00532387,0.00428571,0.01272480,0.01025203,-0.00197628,-0.00722917,0.00033014,0.00182768,0.00431688,0.00782473,-0.00439635,-0.00840532,0.00294354,-0.00104987,-0.00724900,-0.00529381,-0.00800427,0.01567398,-0.00663061,0.00662966,0.00140449,-0.01684356,-0.00625978
20061201,-0.00214746,-0.00370936,0.00250986,-0.00658454,0.00140647,0.01095462,-0.00817540,-0.00423729,-0.00568990,0.00100519,0.00521494,0.00000000,-0.00154141,-0.00827128,-0.00052124,-0.00720260,-0.02225673,0.00101902,-0.00588651,0.00240128,0.01234892,-0.00803213,-0.01224055,-0.00017931,0.01322751,-0.00158089,-0.00199112,-0.00841515,-0.00492842,0.00000000
20061204,0.03299857,-0.00219010,0.00715308,-0.01582211,0.00337079,0.00526316,0.02098164,0.01254199,0.00572246,-0.00167364,0.00729108,0.00297030,0.02853340,0.00842346,0.01069100,0.02468991,0.01376390,0.00458093,0.01800095,0.01011445,-0.00804568,0.00699301,0.02478448,0.01488522,-0.10617929,0.01161154,0.01028238,0.00601132,0.00919811,0.00724409
20061205,0.00393519,0.00164618,0.01278409,0.00260700,0.00895857,0.00615953,-0.00770642,0.01017474,0.02489331,0.01240570,0.00375835,-0.00329056,0.00781533,0.00443436,0.00128999,0.01039169,-0.00469974,-0.00152001,0.00767799,0.00579710,0.01543694,-0.00657895,-0.02155626,0.02049832,-0.00340798,0.00139130,-0.02324168,-0.00773286,0.00397289,0.00093809
20061206,-0.00576435,-0.01577736,0.00315568,-0.00195016,0.00776915,-0.00520355,0.00184911,0.00547405,0.00786491,0.01175691,-0.02246568,-0.00462199,0.01679334,0.00351129,0.00566864,-0.00384268,-0.00996852,-0.00219892,-0.00785038,0.00497773,-0.00747230,-0.00515085,-0.05212251,-0.00259740,-0.00048852,0.00468913,-0.00311042,0.01062699,0.00139665,0.00000000
20061207,0.00046382,-0.03105867,-0.00454387,-0.00369084,-0.01349119,-0.00338462,-0.00775194,-0.00152439,0.00711499,0.01162029,-0.00780253,0.00165837,-0.02338502,-0.01242045,-0.00691776,0.00124801,-0.01218866,0.00050856,-0.00418897,0.00729927,-0.01635514,-0.00480769,-0.02154195,-0.00451389,0.00244379,0.00000000,-0.00561622,-0.00140203,-0.00371920,-0.00093721
20061208,-0.00162262,0.01401654,0.00983146,-0.01590761,-0.00223277,-0.00663785,0.00372024,0.02246456,0.00387420,0.01941433,-0.00285959,0.00298013,0.02446214,0.00304575,-0.00541796,-0.00396601,0.00160944,-0.00169434,0.00280439,0.01112836,-0.00026392,0.01932367,0.01738123,-0.00226718,0.01218918,0.00138289,-0.00313775,0.01158301,-0.00046664,-0.00156348
20061211,-0.00278616,0.00555178,0.00591099,0.01727192,0.00475524,0.01196581,0.00481838,0.01983788,-0.00204313,-0.00412633,-0.00172068,-0.00132057,-0.01257004,-0.00037182,0.01115435,-0.00238908,0.00053562,-0.00373388,0.01677931,-0.00409521,0.00184794,0.00473934,0.01537585,-0.00804055,-0.00048170,-0.00034524,-0.00928549,0.01075642,-0.00746965,-0.00125274
20061212,0.00349243,-0.02940845,0.01313515,0.00478886,0.02032294,0.00199631,-0.00110660,-0.01192219,0.00181984,-0.00207171,0.01177822,0.01190083,-0.01247444,-0.00444279,-0.00436121,0.00513171,0.00160600,-0.00187394,0.00183360,-0.01233616,-0.00895916,-0.00362845,-0.00448682,0.00140969,0.00048193,-0.00259023,0.00190627,0.00205973,-0.00752587,-0.00156789
20061213,-0.00069606,0.03378221,-0.00238826,0.00541594,-0.00054570,0.00750958,0.00627770,0.00148180,-0.00113533,0.00558927,0.01448041,-0.00392029,-0.00843860,-0.00579102,-0.00412265,0.00692081,-0.00160342,-0.00170678,-0.00068634,0.01275046,-0.00638128,0.00400583,0.00169014,-0.00140771,0.00867052,-0.00484765,0.02029491,0.00308325,0.00900474,0.00031407
20061214,0.00301834,-0.00561482,0.00307798,0.00150830,0.00327600,0.02099179,0.00220183,0.01500740,0.00318254,0.02922026,0.01777218,0.02000656,0.00918916,0.00653458,0.00620957,0.00619718,0.00374732,0.01196786,0.00732601,0.00231244,0.00588708,0.01741023,0.00000000,-0.00422907,0.00716332,-0.00069589,0.02004662,0.00614754,0.01362142,0.00627943
20061215,0.00763889,-0.00937324,0.00000000,0.00279690,0.03401361,-0.00774732,0.00915416,0.01811745,-0.00135962,-0.00416602,-0.01814932,0.03151125,-0.00144860,-0.00377499,0.00077141,-0.00055991,0.00906667,0.00050684,0.00727273,-0.00640861,0.00931099,0.00392157,-0.01912261,0.00601663,0.00284495,0.01201253,-0.01706277,0.01086219,-0.00162187,0.00218409
20061218,-0.00689180,-0.02564979,-0.00545517,0.00600729,-0.00500000,-0.02717718,0.00181422,0.02536306,-0.00068074,-0.00371862,-0.02324604,0.01714464,0.01699394,-0.03643556,0.00205550,0.00145658,-0.00581395,0.00472813,-0.00135379,0.00154799,-0.00395361,-0.00994318,0.01318807,0.00316623,0.00756501,0.00068811,-0.03657781,0.00167898,-0.00162451,0.00311333
20061219,0.00254453,0.00982801,-0.01336990,-0.00106633,-0.00290928,0.01589752,0.00072438,-0.00379015,-0.00272480,0.00730949,0.01964158,0.00030647,-0.00983239,0.01259723,0.01000000,0.00581786,-0.00850611,0.00420168,0.00067781,0.01184956,-0.00714475,0.00358680,-0.04527448,0.00333158,0.01407790,0.00361011,0.01061776,0.00301710,-0.00604370,0.00372439
20061220,-0.00646054,-0.01795852,-0.00104239,0.00149445,-0.01299735,-0.01124278,-0.00868621,-0.00120144,-0.00045537,-0.00725645,-0.01181102,0.00367647,0.00066886,-0.01222713,0.02259457,0.00000000,-0.00321716,-0.00669456,-0.00090314,-0.00305499,-0.00506397,0.00321658,0.00000000,0.00017476,0.00046275,0.00119904,-0.01384909,-0.00568182,-0.00467727,-0.00030921
20061221,0.00116117,-0.02194431,0.00626087,-0.00277126,-0.01693093,-0.00583897,-0.00365097,-0.00741780,-0.00182232,-0.00590980,-0.00270347,-0.00244200,-0.01624762,-0.01447397,-0.01315789,-0.00088988,-0.01075847,-0.00657119,0.00881356,0.00025536,-0.00053576,-0.00356252,0.00000000,0.00157260,-0.00508788,-0.00650128,-0.01517353,0.00638655,-0.00352444,0.00030931
